,SPY_px,SPY_ret,SPY_garch,SPY_gjr,TLT_px,TLT_ret,TLT_garch,TLT_gjr
2002-09-26,56.19289,1.6227461752834889,25.64305854295301,27.62986587912157,41.25351,-0.23473271836902004,12.265296106953606,12.423702030071354
2002-09-27,54.239567,-3.538076635501715,25.348899026146057,26.002665302810403,41.562786,0.7467809049460024,11.999196012062637,12.153315668755688
2002-09-30,53.610336,-1.1669965730903136,31.269448474777867,35.08348869376549,41.728916,0.3987927678773801,11.999638982768046,12.185614139064219
2002-10-01,56.18631,4.693005713627855,29.77463461739881,33.93009411031733,41.211365,-1.2481440395998038,11.789523227339696,11.982688908994286
2002-10-02,54.501766,-3.044121858193845,38.1302582605243,32.365552940050996,41.447685,0.5716771292663165,12.37133012758087,12.417461497763226
2002-10-03,53.951157,-1.015515803280738,39.46479542196758,37.29823123921754,41.34573,-0.2464068750659148,12.231844118192095,12.301394846516605
2002-10-04,52.961422,-1.8516566012051388,36.96861611488987,35.69223190223315,41.475494,0.3132404994070232,11.970239712927041,12.0381508139337
2002-10-07,51.86681,-2.088586562914148,35.87727793306295,35.97264809316605,41.544991,0.16730232129562989,11.729343402979945,11.805620559648883
2002-10-08,52.67955,1.5547057652668657,35.374686290746375,36.86188796455017,41.55888,0.03330659179386193,11.461090431659445,11.541267133919003
2002-10-09,51.191669,-2.8651721211340813,33.75653651043462,34.56233102906062,41.772038,0.5114760962492011,11.18963587374734,11.27230910901385
2002-10-10,52.849995,3.187962327045661,35.43189678498644,38.2894778431544,41.443047,-0.790823555290117,11.07195546104918,11.172356061943715
2002-10-11,55.163784,4.284784282224367,37.24851125826118,36.074129956834085,40.951843,-1.192449832530547,11.196587870081167,11.236049241967429
2002-10-14,55.471855,0.5567933524410802,41.96777017311384,34.233956886660536,40.891697,-0.14709707625164153,11.765986303342062,11.67717295180521
2002-10-15,58.139591,4.696989487817497,38.83610207397829,32.06578131566693,39.923252,-2.396931453001368,11.498490542901223,11.41659757931456
2002-10-16,56.73035,-2.4538709943829633,44.52461510480719,30.66573354466816,39.941772,0.04625920259462686,14.18693415408282,13.687572086344286
2002-10-17,57.857731,1.9676552060841996,43.554534750503436,33.6813434668737,39.455242,-1.2256968505440518,13.8215616084961,13.346651617203692
2002-10-18,58.100262,0.41818994062881426,41.62332118138407,31.64712893897506,39.557175,0.25789876887185986,14.188683942352316,13.644150932793051
2002-10-21,59.103107,1.7112131151885852,38.4720856848065,29.656388361792743,39.172573,-0.9771450618250426,13.85015000652172,13.335469781571092
2002-10-22,58.677059,-0.7235852690705218,36.7342267584187,27.889008517151556,39.061382,-0.2843717736080236,13.960072308713494,13.411589811972892
2002-10-23,59.122795,0.7566529043853838,34.23736440201369,26.70505941351194,39.075302,0.03551082412536606,13.644723477059483,13.117509963250773
2002-10-24,57.916752,-2.0611073566930886,31.877163710039476,25.077345070565094,39.418133,0.873414337699256,13.297423735351364,12.79521030061424
2002-10-25,59.122795,2.0608692614549935,31.900398935118655,27.81106943331725,39.561825,0.36375088136147266,13.32324970611177,12.904515290277136
2002-10-28,58.736053,-0.6564013627174918,31.597921887575335,26.223104503184352,39.506218,-0.1407751383934524,13.046740597309489,12.65787871490449
2002-10-29,58.054379,-1.1674779304267484,29.51527190314631,25.094837766189112,40.020546,1.2933704525015117,12.732153361257453,12.362071177104895
2002-10-30,58.618103,0.9662243045295544,28.215758491723566,25.05091354013641,40.006634,-0.03488723547761689,13.237981578965107,13.013726311796113
2002-10-31,58.021595,-1.0229495430445783,26.60670309186047,23.555859370267694,40.187366,0.45061867836034114,12.90565292789662,12.696019678012318
2002-11-01,59.16869,1.9576057533647924,25.42904652202172,23.367401352926215,40.019352,-0.4190720977880829,12.680060756231343,12.497034654664054
2002-11-04,59.732357,0.9480159551130503,25.898542815268723,22.108392881110518,39.842438,-0.4431701973449403,12.4641736434474,12.280276004673206
2002-11-05,60.204285,0.7868471834374486,24.505372235446565,20.83043810046697,39.68885,-0.38635242769608663,12.268807976891571,12.082019340379896
2002-11-06,60.984287,1.2871521167507045,23.07885690495834,19.637391231463546,39.847107,0.3978323062658035,12.055779199226704,11.869626039654527
2002-11-07,59.489845,-2.4811805587015416,22.503739752360946,18.582333988972433,40.833878,2.446108416576291,11.842921198663687,11.679319475414001
2002-11-08,58.762272,-1.2306799875503276,25.487185122210608,24.954157428560286,41.164341,0.8059101397542663,14.488262159762222,14.712327514221348
2002-11-11,57.85117,-1.5627528639115833,24.76826992832221,25.083489810459437,41.38776,0.5411622590490368,14.395238904140623,14.650266771422373
2002-11-12,58.310009,0.7898890951046273,24.79354937718187,26.11801953362377,41.150356,-0.5753797058348957,14.148971725122088,14.416451691225461
2002-11-13,58.369007,0.10100968495115166,23.341484464602527,24.534444919064157,41.238815,0.21461556596520776,13.94746767025531,14.186632834336312
2002-11-14,59.470177,1.8688722621241145,21.65505875076922,23.044941296151723,40.382362,-2.098800949543285,13.608477597770419,13.849066392772091
2002-11-15,59.909359,0.7356586175357767,22.56955015929493,21.798155037900422,40.545277,0.4025004334071309,15.287102952372496,15.189525743695187
2002-11-18,59.306309,-1.0118235556816084,21.28502743741118,20.529070192579436,40.72681,0.4466107180398677,14.949327886468964,14.871749531378093
2002-11-19,59.227657,-0.13282702018963694,20.728543576854456,20.70268464413753,40.875755,0.36493115737253173,14.640117195996408,14.583714842768506
2002-11-20,60.545116,2.1999003808747237,19.30475254334666,19.531835584749313,40.475487,-0.9841758861129217,14.314200916360878,14.274438160738951
2002-11-21,61.67252,1.8448454213634098,21.679824195332014,18.631565545680306,40.084457,-0.9709068897226074,14.400323988513598,14.299257438451287
2002-11-22,61.233341,-0.7147812543709402,22.527851275655095,17.740870888982055,40.047268,-0.09293872090081083,14.46916483246911,14.31265382121796
2002-11-25,61.27269,0.06412105718558832,21.392974557465426,17.57890528000958,39.972801,-0.18623991061592232,14.099339878945134,13.95580676206094
2002-11-26,60.105972,-1.9226215956353836,19.87445115437299,16.60815659022195,40.475487,1.2496093307631502,13.755722245846602,13.622529129613882
2002-11-27,61.797089,2.774586499319391,21.727933951561276,20.92644691529717,39.563164,-2.2799238752243283,14.11909535904647,14.093772940472194
2002-11-29,61.600449,-0.3188290796608722,25.391508937822266,20.030325504687987,39.81918,0.6449031946973922,16.04215960181021,15.677987374315936
2002-12-02,61.69878,0.1593807670087916,23.63770718791313,19.03994042873631,39.856075,0.09249440592347509,15.777647994077649,15.458658919004481
2002-12-03,60.872871,-1.3477740611198956,21.93060466210516,17.957528110597885,39.912251,0.1407288605766816,15.361444476745167,15.062427598325147
2002-12-04,60.597557,-0.45342192301056233,21.928347467627873,19.57073998412058,40.11797,0.513985375762886,14.963218780150175,14.683659900964043
2002-12-05,59.928989,-1.1095424560989957,20.586441013190115,18.770758752398915,40.22081,0.25589692915169276,14.681036552208676,14.434435056899916
2002-12-06,60.322269,0.6539803917285743,20.300423866954944,19.469430428133492,40.290932,0.17407173744832644,14.324669139529187,14.09770788043876
2002-12-09,58.663956,-2.787702875904681,19.163693277884697,18.37170194598951,40.5154,0.5554527047746878,13.965806426270944,13.75563110191506
2002-12-10,59.450481,1.3317022703377686,24.202114082769977,26.406070445848993,40.622932,0.264939551210523,13.744958303201926,13.568052872034682
2002-12-11,59.502975,0.08814068887428701,23.559455109557952,24.840609073756717,40.894127,0.6652533391078781,13.423936510597027,13.26393431345888
2002-12-12,59.496384,-0.011196418223576244,21.85399120893261,23.328924194027927,40.856735,-0.09159698850615565,13.290523868380296,13.17067645821247
2002-12-13,58.559086,-1.5880466464016822,20.301422882070973,21.92969057387817,40.459278,-0.9776882878015107,12.96087784298489,12.851688612047015
2002-12-16,60.0732,2.5526366542885133,21.135032240705847,23.601092850931273,40.155392,-0.754044950723594,13.132062086666059,12.959015856808616
2002-12-17,59.54884,-0.8768192920489208,24.20154391937892,22.426574392227334,40.155392,-0.00011904761904761905,13.098004002525387,12.894805057796248
2002-12-18,58.860607,-1.1625951300385533,23.091332300314452,22.055463240759742,40.468655,0.7769805600257347,12.769303293042594,12.579963926988004
2002-12-19,58.441086,-0.7154075962475264,22.563219183772397,22.407490427395242,40.828686,0.8856008277669898,12.748778502498697,12.613378226984288
2002-12-20,59.274994,1.4167170380109657,21.42531992267859,21.732830324453566,40.856735,0.06855661263714237,12.819027237403489,12.746658570585451
2002-12-23,59.294731,0.033172756308634324,21.325661364156872,20.528820239218465,40.866104,0.022809671342964365,12.50121708130083,12.43799857981093
2002-12-24,58.853477,-0.7470724869915695,19.814390102410204,19.333451768255287,41.0952,0.5589169497692432,12.193007001658543,12.13833056059314
2002-12-26,58.879818,0.044627853314164814,19.023884108564907,19.050804551517235,41.174679,0.19309632036766228,12.05457908658621,12.027332625377808
2002-12-27,57.555832,-2.2744105858893486,17.714603277954836,17.966862297103795,41.62825,1.0954352813959773,11.779159371260505,11.76030858593787
2002-12-30,58.036671,0.8318410899113933,21.286986581922964,23.526569950618264,41.726433,0.235459906973205,12.133549517057206,12.200293683363176
2002-12-31,58.115726,0.1360038637437317,20.243104800331782,22.134890754205916,41.621143,-0.25277200061814714,11.864401743506807,11.937249141927687
2003-01-02,59.98637,3.1679880783523946,18.82814832515484,20.820708257339845,40.545052,-2.619572290158652,11.61872179109508,11.688928709310064
2003-01-03,60.170799,0.30686079614375256,24.885117265142227,20.03489964477707,40.639023,0.23138212294444965,14.778841903754664,14.332557383302804
2003-01-06,61.2313,1.7470138023988153,23.104139143392388,18.879844558863187,40.530907,-0.2665134228216864,14.414040217534103,13.99360067810497
2003-01-07,61.079784,-0.24787431647732167,23.46554458065567,17.951409400186282,40.676624,0.35875692016063393,14.07731423403701,13.674639793166342
2003-01-08,60.197178,-1.4556660334994436,21.84644478393079,17.071824296106,40.878693,0.4954204731196605,13.770442051823906,13.396781108981433
2003-01-09,61.132454,1.541622257460244,22.09357875569373,19.272042664347357,40.093899,-1.938598613731997,13.528927630331532,13.19142072039122
2003-01-10,61.297165,0.2689516245265406,22.15584907683968,18.279475753870464,40.197289,0.25741869648583776,14.941103351671691,14.384347980323541
2003-01-13,61.277378,-0.03240470773668451,20.600529432082066,17.257208423954413,40.263046,0.16333295550770405,14.575951152462967,14.049726405335155
2003-01-14,61.475014,0.32188880502204537,19.161083394133744,16.31925534874168,40.404057,0.3494934669896516,14.2069850648673,13.70755164299636
2003-01-15,60.862396,-1.0016493575680978,17.893865199233428,15.451977917083573,40.60144,0.4872142765464588,13.892337684641136,13.425077251902882
2003-01-16,60.612103,-0.41221106078443587,17.78379359155886,16.382000238267636,40.657806,0.13861226436078627,13.642053545102316,13.214224755180151
2003-01-17,59.716305,-1.4890684394952518,16.817637460335558,15.827748533813166,40.859879,0.4956590498718811,13.30196275084909,12.896586798817546
2003-01-21,58.78756,-1.5676021267587674,18.07164924862551,18.459684166382132,41.094841,0.5732771979241975,13.080308259324733,12.712795939796969
2003-01-22,58.076195,-1.217560308690309,19.285003399206754,20.775249670740063,41.296879,0.4903147118902979,12.908497374305297,12.583672510002156
2003-01-23,58.43187,0.6104414400447884,19.412056704011707,21.4714875889828,41.094841,-0.49055280712839316,12.701157565934338,12.410583053422666
2003-01-24,56.897144,-2.6617504086953363,18.323332674732423,20.22002063912881,41.339211,0.5927687454800474,12.51917630499196,12.227285997864826
2003-01-27,56.1199,-1.3755863690396235,23.151989249588198,26.92350993325174,41.188835,-0.36454344322999926,12.385122232600189,12.134776751627474
2003-01-28,56.534847,0.7365545282480608,23.025285882556318,27.157122599301985,41.188835,-0.00011904761904761905,12.158159110024549,11.912464671933499
2003-01-29,56.963017,0.754383312380384,21.695977472374288,25.49587861861104,40.963249,-0.549311608567256,11.862033746404622,11.630826046108727
2003-01-30,55.612751,-2.399091367582425,20.520017013665292,23.955551927979187,41.268703,0.742792673308927,11.753253615032857,11.511442593719853
2003-01-31,56.686348,1.9119705756441658,23.74311107712059,28.313668507972658,41.381477,0.27277586921523994,11.765052320026525,11.579329811859608
2003-02-03,56.79837,0.19730319276450142,24.39030496677123,26.668655310666413,41.441845,0.14565634325554416,11.5196654538321,11.35033995324399
2003-02-04,56.238457,-0.9908007471009799,22.624381537531928,25.026475006238837,41.625771,0.4427161014483744,11.255602164368351,11.098328656297054
2003-02-05,55.889351,-0.6228140494607142,21.86497088874441,24.595749904605427,41.267399,-0.8647843337754995,11.097864496894605,10.964898454152815
2003-02-06,55.625874,-0.4726598872672088,20.69377551102547,23.56752736206339,41.602184,0.8078657622924408,11.292374151917256,11.102718281256447
2003-02-07,54.94743,-1.2272733233536353,19.489655730684323,22.439502063004007,41.696514,0.2263671822688313,11.388339913835654,11.26088583687886
2003-02-10,55.336063,0.7046729355622934,19.605638921466227,22.910867729649976,41.404114,-0.7038470789333355,11.144996881118681,11.029911662007235
2003-02-11,54.954044,-0.6928747954939101,18.59368753132832,21.557284265159097,41.394703,-0.02285125655995972,11.188162543450186,11.03754447717993
2003-02-12,54.077957,-1.6071809140164333,17.869743790018738,20.930450243135972,41.540874,0.3523741926454033,10.927209308433405,10.78690143734324
2003-02-13,54.242653,0.30397105474105185,19.236690465751575,22.864889798722697,41.767258,0.5433682490136467,10.743061979777057,10.620779244385167
2003-02-14,55.428257,2.162077271740474,17.95482960742549,21.49956536223325,41.408836,-0.8619633620602101,10.667175762443174,10.575726181816862
2003-02-18,56.403118,1.7433732316220625,20.546546841488315,20.42554330025604,41.460735,0.1251356294813139,10.891666562936352,10.738328329016195
2003-02-19,56.106743,-0.5269629755947984,21.343481376236703,19.369275513110317,41.743675,0.6799917556824338,10.647765452112061,10.505037954787941
2003-02-20,55.546852,-1.0030347047416082,20.12588913341565,18.691422284888056,41.885128,0.3381690297497059,10.67582542212935,10.578883013682283
2003-02-21,56.106743,1.002796609503513,19.706294683843787,19.102038894444757,41.639931,-0.5872427379047322,10.496654040171647,10.41510101772749
2003-02-24,55.197712,-1.6335688711659873,19.08413252851329,18.059172545356812,41.837967,0.47434515489177936,10.486705933141623,10.378883993940917
2003-02-25,55.639069,0.7962940723919272,20.273950422619258,20.72689162441322,42.031338,0.46100637281432494,10.381980160774052,10.298817953457034
2003-02-26,54.828857,-1.4670181878323656,19.296669418920388,19.542326046771333,42.323692,0.6930350429954975,10.274834785627071,10.214168050266364
2003-02-27,55.553444,1.3127678940840366,20.007141470916817,21.258398854051382,42.394428,0.16687242111977202,10.336993333263225,10.319157695639577
2003-02-28,55.922287,0.6616291960441818,19.90498715684864,20.0793164060083,42.663208,0.631878048172267,10.120746536345177,10.108756295342307
2003-03-03,55.388767,-0.9587373815025795,18.81628161390379,18.93549050103851,42.715313,0.12193742714408491,10.14261880016941,10.164241341720063
2003-03-04,54.506073,-1.606587528377275,18.494006389961854,19.193873009634533,42.743687,0.06628472739027953,9.926364492222227,9.951410667037665
2003-03-05,54.967167,0.8422726212316474,19.729146863821747,21.494008037246367,42.885723,0.3316270902215241,9.712592134390038,9.740244268796662
2003-03-06,54.506073,-0.8425107164697425,18.870754851419854,20.254603859011922,42.720009,-0.38727584920117014,9.572707074386594,9.609645762905263
2003-03-07,54.881573,0.6864328413255056,18.340286935217446,20.06508767752211,42.866772,0.3428384561851722,9.482187652582198,9.50393619209152
2003-03-10,53.564205,-2.4297808196133324,17.4431329088075,18.923797466689877,43.089237,0.5175073506043444,9.357679074662048,9.389434584803137
2003-03-11,53.03727,-0.9887344334842356,21.671318748128282,24.922691501160276,43.013531,-0.17596942099848573,9.33958043615191,9.392779901588373
2003-03-12,53.392925,0.6682182110879382,21.02679498920693,24.49944810169254,43.169712,0.3623207156872738,9.17252074055493,9.223050845889066
2003-03-13,55.23724,3.395792647053146,19.830579312923454,23.027350154559752,42.374477,-1.859410528025181,9.071774630229145,9.131895596720824
2003-03-14,55.415104,0.3213637999330427,26.45319631093275,22.09718622984307,42.582748,0.4901780806615225,11.157007568280209,10.870996853427041
2003-03-17,57.160622,3.101185228772167,24.54194421041485,20.788735836854833,42.071568,-1.2078217078037095,11.02881829725937,10.776892127977225
2003-03-18,57.496571,0.5858886028341321,28.567953140437265,19.98788763489498,41.67392,-0.9497845114680952,11.636633987948834,11.27962203356636
2003-03-19,57.937859,0.7644537920469081,26.599121391235563,18.846912909953556,41.366249,-0.7411397164950055,11.877631065445023,11.470468929556795
2003-03-20,58.06303,0.21569145117999294,24.947281872939993,17.804337424801243,41.299953,-0.16051353196457502,11.906580913424074,11.479192432453083
2003-03-21,59.302353,2.111864970843151,23.137135040257835,16.817684822182365,40.73196,-1.3849510147937187,11.636476261119656,11.227908057497755
2003-03-24,57.331566,-3.3798813199104454,24.413757222825662,16.1406275342893,41.375694,1.5679374214196558,12.425263517633613,11.900281507155595
2003-03-25,57.880497,0.9527935892564661,30.030561406862656,28.526693012677597,41.328358,-0.11458987226235666,13.342274751487565,13.044477672653377
2003-03-26,57.589516,-0.5041141687357213,28.227645012698222,26.77870524488069,41.41357,0.2058515701437042,13.01355992038289,12.732134904255439
2003-03-27,57.635799,0.08021573382919596,26.336585805794066,25.417468231569213,41.441994,0.06849191763858405,12.705966991811037,12.442964535642128
2003-03-28,57.344791,-0.5063064334449545,24.39514283268678,23.86418019815216,41.536652,0.22803131545133087,12.392071010274272,12.144548723368409
2003-03-31,56.041946,-2.298275561664283,22.861337388990503,22.74987678726766,42.081001,1.3018947508220564,12.111639897200309,11.881583958880027
2003-04-01,56.901714,1.5223827163063182,25.178186698278093,26.994451133169516,41.961205,-0.28520457032791985,12.689095605396751,12.597311684312881
2003-04-02,58.277252,2.388517435615793,24.75341681706965,25.403890510983583,41.523853,-1.0478658215082386,12.421648132246991,12.333040825506638
2003-04-03,57.999535,-0.47780257370799323,26.474813500237456,24.05278336739965,41.500092,-0.057357957788224875,12.705578188093641,12.537224073225483
2003-04-04,58.343422,0.591043512386062,24.724802366767857,22.889488232009317,41.381264,-0.28686165694189075,12.393068789456814,12.23683779073967
2003-04-07,58.231018,-0.19296412555406978,23.107753825096662,21.531874783143614,41.286167,-0.23019040897040594,12.137543633491074,11.986380391678452
2003-04-08,58.323574,0.1587009831784098,21.495858688892486,20.32763110833281,41.618973,0.8027450153212752,11.875037300884904,11.730818912006105
2003-04-09,57.556412,-1.3242013756334674,19.97385599857983,19.14793505192917,41.742531,0.2963201588562154,11.928887193903766,11.84117237276709
2003-04-10,57.873882,0.5499459127588797,20.2270571209026,20.451982856030302,41.547604,-0.4681873389826357,11.684209965240113,11.610158753975403
2003-04-11,57.635799,-0.41235001405021837,19.004112560931492,19.27415161682055,41.481071,-0.16038419514980579,11.536744966711858,11.451438134368507
2003-04-14,58.826229,2.0442751335777705,17.91409020365164,18.44935441448695,41.366993,-0.2755100865635423,11.28026500632357,11.201128903002564
2003-04-15,59.375118,0.92862323721921,20.133195738221012,17.61189241649041,41.590408,0.5385080970313578,11.064863377532083,10.986770116589446
2003-04-16,58.363274,-1.7189618047867188,19.3474878755456,16.680033997217624,41.761578,0.41059759833954995,10.969488147848319,10.919195502130515
2003-04-17,59.229626,1.4733843275453613,20.721413348505205,20.059888215050293,41.828121,0.1590943838269116,10.80902451662082,10.776201343828419
2003-04-21,59.289127,0.10028869966616623,20.848995742053216,18.99446558022191,41.737766,-0.21636765923478013,10.573419329707932,10.547318845107231
2003-04-22,60.406796,1.8674491317286308,19.378296480544165,17.914993589013477,41.714024,-0.057018967058915446,10.367633235952228,10.342224408610434
2003-04-23,60.962322,0.9153195560406542,20.73592711026911,17.08985689423067,41.799587,0.20478894022493538,10.13911337487016,10.118467516550123
2003-04-24,60.42004,-0.8936353689588965,19.861634065862166,16.19869635742262,42.175121,0.8942847850823594,9.938880149309714,9.924909993754449
2003-04-25,59.672695,-1.2447482878281195,19.289024733222373,16.6848238495639,42.270195,0.2250539866580898,10.222803295228514,10.274300988616185
2003-04-28,60.704399,1.714043054438545,19.475046974476044,18.191761495210134,42.203629,-0.15772056398510476,10.02446301054496,10.080497741610184
2003-04-29,60.916046,0.34792640419603454,20.396323337610433,17.315655630842894,42.132324,-0.16921660199371186,9.82520064859781,9.88025871651859
2003-04-30,60.783779,-0.217485099013,19.028257146413846,16.37047232984121,42.522148,0.9208642063668155,9.636605847050102,9.689995244966063
2003-05-01,60.77713,-0.011058419595318326,17.79677227241643,15.599621299854656,42.542728,0.04826755180778304,9.977350758327852,10.094977001252078
2003-05-02,61.643501,1.4153049003193847,16.6041836708109,14.78964956873938,42.208183,-0.7896013875352064,9.760668031880972,9.877573724670084
2003-05-05,61.524479,-0.1933868710387326,17.29597406834449,14.158751570086045,42.432781,0.5305897641412689,9.98097118856333,10.026303568232535
2003-05-06,62.106449,0.941351356371904,16.214563944605818,13.562039289304451,42.643055,0.4942032842314465,9.937180222478416,10.003895335000601
2003-05-07,61.762535,-0.5554071796354658,15.944570476940127,12.971401869467618,43.140057,1.1586348130925779,9.87215697840956,9.956346694978581
2003-05-08,61.140854,-1.0117857027238624,15.344230706239465,13.065909433534852,43.24519,0.24328606044519535,10.496008590951522,10.675140901982282
2003-05-09,61.987392,1.3749534743228193,15.655676684849302,14.495915904415593,43.288273,0.09945631216941427,10.29183087517556,10.471366608684457
2003-05-12,62.74794,1.219354878458749,16.423331421737256,13.884657757897642,43.560627,0.627073450615216,10.067187361985924,10.244362422445397
2003-05-13,62.635498,-0.17947611731887353,16.679919969242512,13.303535416987128,43.656193,0.21902684246555676,10.088536760092495,10.287296159531131
2003-05-14,62.503242,-0.21149411699034776,15.649944473268121,12.773144053736749,44.325253,1.5208218506202837,9.893951696236774,10.09121649349549
2003-05-15,62.900055,0.632742023658754,14.739206957626424,12.322630823829261,44.46386,0.31209741205895764,11.088975108347258,11.42521630987968
2003-05-16,62.741341,-0.2527652127774576,14.183883885195463,11.81088137291092,44.788815,0.7280528214057154,10.882881845238481,11.216128797163847
2003-05-19,61.273174,-2.367963804588942,13.452725751251487,11.504152453363737,44.635918,-0.34207623074280097,10.935898693850286,11.289039515798462
2003-05-20,61.147499,-0.2054357495595976,18.844049964711065,20.235184172088534,45.295391,1.4665221667582036,10.760461435264666,11.092582538075614
2003-05-21,61.273174,0.20519765432150233,17.623336788070795,19.139405309486065,45.29063,-0.010630603269308692,11.736298942561431,12.173340487838209
2003-05-22,61.88158,0.9879239304400085,16.45556694911694,18.05005961684215,45.692028,0.8822482367200775,11.455289380048225,11.88305112198466
