Date,SPY,TLT
2008-06-09,98.875992,55.115665
2008-06-10,98.383835,54.75737
2008-06-11,96.936417,54.629856
2008-06-12,97.305527,54.083282
2008-06-13,98.535835,53.967926
2008-06-16,98.593765,53.980087
2008-06-17,98.116119,54.089397
2008-06-18,97.160759,54.544846
2008-06-19,97.283829,54.223
2008-06-20,95.704765,54.538761
2008-06-23,95.610153,54.654144
2008-06-24,95.421059,55.018513
2008-06-25,95.87204,55.042778
2008-06-26,93.26812,55.413235
2008-06-27,92.758957,56.063015
2008-06-30,93.086304,56.07515
2008-07-01,93.377205,55.942307
2008-07-02,91.777046,56.23484
2008-07-03,91.871574,56.112915
2008-07-07,90.933311,56.368916
2008-07-08,92.548027,56.73457
2008-07-09,90.766014,56.98447
2008-07-10,91.136978,56.978359
2008-07-11,90.075027,56.167824
2008-07-14,89.260384,56.661453
2008-07-15,88.002083,56.643177
2008-07-16,90.162331,55.619312
2008-07-17,91.064247,55.332825
2008-07-18,91.631554,55.125622
2008-07-21,91.682472,55.33897
2008-07-22,92.72261,55.06464
2008-07-23,93.224449,54.954948
2008-07-24,91.289726,55.491341
2008-07-25,91.267906,54.936668
2008-07-28,89.92955,55.491341
2008-07-29,91.849777,55.265812
2008-07-30,93.486313,55.320637
2008-07-31,92.249802,55.869202
2008-08-01,91.76252,55.992702
2008-08-04,90.911491,55.864269
2008-08-05,93.362686,55.448322
2008-08-06,93.77726,55.221985
2008-08-07,92.380737,56.121155
2008-08-08,94.097267,56.274059
2008-08-11,95.071938,55.735836
2008-08-12,94.082771,56.255749
2008-08-13,93.515411,56.060043
2008-08-14,94.220947,56.42091
2008-08-15,94.679184,56.910213
2008-08-18,93.384476,57.136528
2008-08-19,92.366188,56.916351
2008-08-20,92.795311,57.075378
2008-08-21,92.95536,56.971424
2008-08-22,94.300934,56.934731
2008-08-25,92.388016,57.503532
2008-08-26,92.657143,57.552494
2008-08-27,93.559044,57.650379
2008-08-28,94.69371,57.656475
2008-08-29,93.675385,57.399536
2008-09-02,93.093544,57.933666
2008-09-03,93.01355,58.17923
2008-09-04,90.213234,58.645775
2008-09-05,90.496902,58.615108
2008-09-08,92.366188,58.860661
2008-09-09,89.624084,59.443886
2008-09-10,89.987762,59.0755
2008-09-11,91.289726,59.044796
2008-09-12,91.711586,58.283585
2008-09-15,87.347488,60.174423
2008-09-16,88.809441,60.162128
2008-09-17,84.816299,60.462925
2008-09-18,87.332932,59.578918
2008-09-19,90.801277,57.688137
2008-09-22,88.74559,57.681976
2008-09-23,86.726463,57.460957
2008-09-24,87.004463,57.712662
2008-09-25,88.365166,57.596054
2008-09-26,88.409096,58.013508
2008-09-29,81.481186,59.70171
2008-09-30,84.853706,58.246746
2008-10-01,84.904884,58.979557
2008-10-02,81.82502,59.453697
2008-10-03,80.720337,59.977085
2008-10-06,76.609032,61.067013
2008-10-07,73.177971,60.882324
2008-10-08,71.33445,60.007896
2008-10-09,66.352509,59.502937
2008-10-10,64.743095,59.084209
2008-10-13,74.143623,58.32682
2008-10-14,73.046288,57.951153
2008-10-15,65.855049,58.505394
2008-10-16,68.598373,58.203617
2008-10-17,68.188751,57.803387
2008-10-20,72.285492,58.265213
2008-10-21,70.127357,58.57312
2008-10-22,66.308662,59.761562
2008-10-23,67.076767,60.20491
2008-10-24,63.675026,59.564548
2008-10-27,61.414482,59.607616
2008-10-28,68.591087,58.739368
2008-10-29,68.093628,58.443783
2008-10-30,70.449265,57.914181
2008-10-31,70.836967,57.162956
2008-11-03,71.041801,57.317513
2008-11-04,73.45594,58.393269
2008-11-05,70.368767,59.085697
2008-11-06,66.469566,58.659115
2008-11-07,68.66423,58.275787
2008-11-10,67.764397,58.560211
2008-11-11,65.672173,58.733322
2008-11-12,62.782505,59.110451
2008-11-13,66.69635,57.694664
2008-11-14,63.367733,58.838402
2008-11-17,62.526459,59.098099
2008-11-18,63.704269,59.858555
2008-11-19,59.622162,61.391766
2008-11-20,55.196209,64.563385
2008-11-21,58.173687,63.629784
2008-11-24,62.204601,62.63448
2008-11-25,62.665443,64.476845
2008-11-26,65.086899,64.563385
2008-11-28,65.90625,65.360939
2008-12-01,60.068428,67.863968
2008-12-02,62.380146,68.124435
2008-12-03,63.879845,68.316826
2008-12-04,62.402092,69.662926
2008-12-05,64.326065,68.533943
2008-12-08,66.571968,68.384956
2008-12-09,65.474678,69.737358
2008-12-10,65.920906,69.56987
2008-12-11,64.333405,69.706291
2008-12-12,65.10154,69.706291
2008-12-15,64.194435,70.50032
2008-12-16,67.215752,72.243469
2008-12-17,66.56469,74.20372
2008-12-18,65.321007,75.760666
2008-12-19,65.040016,75.8414
2008-12-22,64.206627,75.25827
2008-12-23,63.542912,75.159004
2008-12-24,63.911644,74.997719
2008-12-26,64.280411,75.245888
2008-12-29,64.096046,75.155609
2008-12-30,65.615273,75.87133
2008-12-31,66.55188,74.284225
2009-01-02,68.557907,72.416977
2009-01-05,68.476746,70.54982
2009-01-06,68.934029,69.840279
2009-01-07,66.869041,70.114105
2009-01-08,67.141876,70.05809
2009-01-09,65.703766,70.163864
2009-01-12,64.125511,70.892105
2009-01-13,64.243523,70.966805
2009-01-14,62.222786,72.13694
2009-01-15,62.244892,72.255173
2009-01-16,62.731617,71.141083
2009-01-20,59.420273,71.128639
2009-01-21,61.986794,68.881729
2009-01-22,61.028023,67.556
2009-01-23,61.293541,67.026978
2009-01-26,61.713867,66.441887
2009-01-27,62.34079,68.004128
2009-01-28,64.450027,66.30497
2009-01-29,62.355507,64.780098
2009-01-30,61.087051,64.574692
2009-02-02,60.902657,65.776123
2009-02-03,61.758148,64.209572
2009-02-04,61.455772,63.984871
2009-02-05,62.37027,64.041031
2009-02-06,64.147667,63.84132
2009-02-09,64.236183,64.047356
2009-02-10,61.293541,65.439041
2009-02-11,61.654896,66.287903
2009-02-12,61.699173,65.663734
2009-02-13,61.035404,63.916267
2009-02-17,58.42466,65.907234
2009-02-18,58.284554,65.345474
2009-02-19,57.657658,64.234535
2009-02-20,57.097153,64.858673
2009-02-23,55.054314,65.457825
2009-02-24,57.141453,65.389214
2009-02-25,56.691532,64.633995
2009-02-26,55.769669,63.953716
2009-02-27,54.5233,63.585457
2009-03-02,52.067406,64.638145
2009-03-03,51.676548,64.206291
2009-03-04,52.900795,63.912128
2009-03-05,50.739914,65.689575
2009-03-06,50.8284,65.251495
2009-03-09,50.231033,64.869766
2009-03-10,53.225292,63.624271
2009-03-11,53.571915,64.312721
2009-03-12,55.68116,64.619385
2009-03-13,56.116287,64.293892
2009-03-16,55.946667,63.280037
2009-03-17,57.657658,62.935833
2009-03-18,58.948292,65.320312
2009-03-19,58.218178,65.401711
2009-03-20,56.978455,65.038666
2009-03-23,61.071152,64.475426
2009-03-24,59.86784,65.088783
2009-03-25,60.499237,64.212547
2009-03-26,61.732254,64.957344
2009-03-27,60.618065,65.439201
2009-03-30,58.523434,65.689575
2009-03-31,59.065666,66.158966
2009-04-01,60.209545,66.762794
2009-04-02,61.969917,65.946793
2009-04-03,62.586449,64.597366
2009-04-06,62.096188,64.321198
2009-04-07,60.647774,64.484421
2009-04-08,61.301464,65.055641
2009-04-09,63.737759,64.239594
2009-04-13,63.752621,64.829605
2009-04-14,62.653301,65.168503
2009-04-15,63.321796,65.055641
2009-04-16,64.250237,64.540871
2009-04-17,64.681061,63.831657
2009-04-20,61.969917,64.798271
2009-04-21,63.18063,64.158012
2009-04-22,62.794422,63.768848
2009-04-23,63.410912,63.762608
2009-04-24,64.369095,63.122395
2009-04-27,63.760036,63.392273
2009-04-28,63.559475,62.356701
2009-04-29,64.911339,61.804356
2009-04-30,64.933617,61.559582
2009-05-01,65.282745,61.13591
2009-05-04,67.503616,61.33736
2009-05-05,67.273361,61.261795
2009-05-06,68.439537,61.11697
2009-05-07,67.488762,59.624962
2009-05-08,69.063431,59.769768
2009-05-11,67.771027,60.619667
2009-05-12,67.570511,60.839993
2009-05-13,65.869522,61.501049
2009-05-14,66.434029,61.740242
2009-05-15,65.891777,61.721378
2009-05-18,67.763588,60.764439
2009-05-19,67.681877,60.443356
2009-05-20,67.228775,61.079178
2009-05-21,66.263206,59.543125
2009-05-22,66.122055,58.882107
2009-05-26,67.815613,57.994408
2009-05-27,66.604866,56.968288
2009-05-28,67.533333,57.792973
2009-05-29,68.729225,59.285034
2009-06-01,70.393044,57.532284
2009-06-02,70.452431,57.841755
2009-06-03,69.561111,58.384995
2009-06-04,70.21476,57.178593
2009-06-05,70.22963,56.742805
2009-06-08,69.939949,56.597546
2009-06-09,70.296471,56.591225
2009-06-10,70.11821,55.700695
2009-06-11,70.430168,56.319691
2009-06-12,70.623283,56.824917
2009-06-15,69.004051,57.336487
2009-06-16,68.068138,58.334446
2009-06-17,68.001289,58.005985
2009-06-18,68.498955,57.128075
2009-06-19,68.751404,57.911255
2009-06-22,66.689781,58.473396
2009-06-23,66.742073,59.161831
2009-06-24,67.317223,58.568111
2009-06-25,68.781281,59.641884
2009-06-26,68.602036,59.742901
2009-06-29,69.244415,59.831341
2009-06-30,68.684227,59.730263
2009-07-01,68.968056,59.611786
2009-07-02,67.085663,59.751179
2009-07-06,67.078209,59.637089
2009-07-07,65.778519,60.036301
2009-07-08,65.733658,61.145123
2009-07-09,65.860657,60.416531
2009-07-10,65.703766,60.974087
2009-07-13,67.302299,60.631924
2009-07-14,67.683258,59.624439
2009-07-15,69.662704,58.091087
2009-07-16,69.550667,58.718376
2009-07-17,70.312599,57.812275
2009-07-20,71.059563,58.116463
2009-07-21,71.388229,59.275959
2009-07-22,71.373306,58.74371
2009-07-23,72.949402,57.66655
2009-07-24,73.248199,57.94537
2009-07-27,73.464844,57.280048
2009-07-28,73.121223,57.786942
2009-07-29,72.941963,58.103764
2009-07-30,73.703873,58.927479
2009-07-31,73.808449,60.074299
2009-08-03,75.025993,59.163879
2009-08-04,75.2202,58.693466
2009-08-05,75.003593,57.81612
2009-08-06,74.615158,58.013191
2009-08-07,75.593704,57.529968
2009-08-10,75.436821,58.248417
2009-08-11,74.495674,58.922295
2009-08-12,75.294914,58.292931
2009-08-13,75.870064,59.119392
2009-08-14,75.287453,59.348301
2009-08-17,73.434975,60.225704
2009-08-18,74.017578,59.875977
2009-08-19,74.667465,60.371876
2009-08-20,75.436821,60.867764
2009-08-21,76.915848,59.615322
2009-08-24,76.908394,60.696114
2009-08-25,77.057785,61.039406
2009-08-26,77.065239,61.31913
2009-08-27,77.237038,61.077576
2009-08-28,77.222115,61.357285
2009-08-31,76.534889,61.414501
2009-09-01,74.846687,61.265881
2009-09-02,74.562881,62.158821
2009-09-03,75.182877,61.776165
2009-09-04,76.236076,60.723808
2009-09-08,76.893456,60.296494
2009-09-09,77.483551,60.226315
2009-09-10,78.27533,61.33604
2009-09-11,78.260384,61.674076
2009-09-14,78.641373,61.061863
2009-09-15,78.970009,60.749306
2009-09-16,80.165176,60.857735
2009-09-17,80.045692,61.623093
2009-09-18,80.096687,61.074589
2009-09-21,79.894012,61.21489
2009-09-22,80.359375,61.34243
2009-09-23,79.691429,61.527336
2009-09-24,78.813301,61.706013
2009-09-25,78.393005,62.490501
2009-09-28,79.796486,63.038948
2009-09-29,79.556351,62.981613
2009-09-30,79.248589,62.924156
2009-10-01,77.282204,63.785942
2009-10-02,76.921944,63.344498
2009-10-05,78.070274,63.35091
2009-10-06,79.188553,62.723907
2009-10-07,79.406204,63.459682
2009-10-08,80.01413,62.794312
2009-10-09,80.501968,61.354824
2009-10-12,80.817223,61.450768
2009-10-13,80.652092,61.770687
2009-10-14,82.040596,60.855789
2009-10-15,82.340782,60.574265
2009-10-16,81.725365,61.066868
2009-10-19,82.400803,61.546761
2009-10-20,81.965515,61.879444
2009-10-21,81.229996,61.508316
2009-10-22,82.055603,61.207645
2009-10-23,81.117416,60.746986
2009-10-26,80.239281,59.960079
2009-10-27,79.871552,60.778996
2009-10-28,78.362984,61.066868
2009-10-29,80.044174,60.401505
2009-10-30,77.72506,61.277973
2009-11-02,78.295403,61.007187
2009-11-03,78.543129,60.397388
2009-11-04,78.745743,59.845394
2009-11-05,80.194267,59.845394
2009-11-06,80.404396,59.903183
2009-11-09,82.235672,59.973801
2009-11-10,82.250717,59.864674
2009-11-11,82.670998,60.115005
2009-11-12,81.830414,60.005875
2009-11-13,82.273254,60.281918
2009-11-16,83.466599,60.987869
2009-11-17,83.564133,61.315239
2009-11-18,83.511635,60.955814
2009-11-19,82.423332,61.064903
2009-11-20,82.130653,61.052124
2009-11-23,83.173882,60.975079
2009-11-24,83.301453,61.360149
2009-11-25,83.59417,61.642548
2009-11-27,82.235672,61.873638
2009-11-30,82.513405,62.021305
2009-12-01,83.534142,61.330383
2009-12-02,83.496574,61.381893
2009-12-03,82.843658,60.744434
2009-12-04,83.31649,60.100582
2009-12-07,83.188881,60.177837
2009-12-08,82.265724,60.267956
2009-12-09,82.573471,59.99107
2009-12-10,83.038773,59.302116
2009-12-11,83.391533,59.295689
2009-12-14,83.961929,59.366524
2009-12-15,83.571671,59.10252
2009-12-16,83.699242,59.031715
2009-12-17,82.693558,60.004013
2009-12-18,83.161354,59.746441
2009-12-21,84.006462,58.684021
2009-12-22,84.308296,58.355614
2009-12-23,84.474319,58.368526
2009-12-24,84.874245,57.763237
2009-12-28,85.055344,57.602245
2009-12-29,84.934601,57.982216
2009-12-30,84.904442,58.36343
2009-12-31,84.089493,58.085613
2010-01-04,85.515633,58.033924
2010-01-05,85.74202,58.408722
2010-01-06,85.802376,57.626778
2010-01-07,86.164551,57.723724
2010-01-08,86.451332,57.697906
2010-01-11,86.572014,57.381302
2010-01-12,85.764633,58.36343
2010-01-13,86.489037,57.684971
2010-01-14,86.722923,58.492702
2010-01-15,85.749527,58.854549
2010-01-19,86.821045,58.686539
2010-01-20,85.938202,59.281017
2010-01-21,84.285683,59.552448
2010-01-22,82.406792,59.449051
2010-01-25,82.829376,59.17767
2010-01-26,82.482277,59.197041
2010-01-27,82.874634,59.1647
2010-01-28,81.923897,59.132431
2010-01-29,81.033485,59.649364
2010-02-01,82.293602,59.10796
2010-02-02,83.289665,59.276493
2010-02-03,82.874634,58.589127
2010-02-04,80.316628,59.516392
2010-02-05,80.482681,59.64613
2010-02-08,79.901596,59.723938
2010-02-09,80.905182,59.127323
2010-02-10,80.746727,58.563206
2010-02-11,81.591843,58.245457
2010-02-12,81.523949,58.485394
2010-02-16,82.806702,58.595612
2010-02-17,83.199097,57.92765
2010-02-18,83.689568,57.694221
2010-02-19,83.863129,58.005493
2010-02-22,83.878227,57.765579
2010-02-23,82.859528,58.66695
2010-02-24,83.621666,58.80957
2010-02-25,83.508469,59.140312
2010-02-26,83.561317,59.445133
2010-03-01,84.429047,59.41909
2010-03-02,84.662964,59.34103
2010-03-03,84.738419,59.19141
2010-03-04,84.994987,59.503639
2010-03-05,86.209854,58.723003
2010-03-08,86.224907,58.417278
2010-03-09,86.368286,58.430321
2010-03-10,86.753159,58.280693
2010-03-11,87.115326,58.495316
2010-03-12,87.122871,58.859596
2010-03-15,87.1455,58.781563
2010-03-16,87.839722,59.249905
2010-03-17,88.360367,59.503639
2010-03-18,88.315079,59.308495
2010-03-19,87.86808,59.367046
2010-03-22,88.337845,59.432083
2010-03-23,88.959145,59.15237
2010-03-24,88.527245,58.072495
2010-03-25,88.38327,57.701691
2010-03-26,88.330276,57.86433
2010-03-29,88.890915,57.643177
2010-03-30,88.951538,57.825302
2010-03-31,88.648468,58.22213
2010-04-01,89.254631,58.079758
2010-04-05,89.981995,57.113392
2010-04-06,90.194138,57.204788
2010-04-07,89.678925,57.936089
2010-04-08,89.989586,57.96225
2010-04-09,90.580582,58.099342
2010-04-12,90.72451,58.406231
2010-04-13,90.792717,58.595604
2010-04-14,91.823135,58.184208
2010-04-15,91.898903,58.249565
2010-04-16,90.436592,58.673977
2010-04-19,90.777565,58.5303
2010-04-20,91.588257,58.739231
2010-04-21,91.421585,59.222427
2010-04-22,91.694336,59.046131
2010-04-23,92.292923,58.8372
2010-04-26,91.944389,58.902496
2010-04-27,89.769836,59.73175
2010-04-28,90.451729,59.222427
2010-04-29,91.573143,59.470505
2010-04-30,90.019882,60.156136
2010-05-03,91.186691,60.077534
2010-05-04,89.042473,61.158657
2010-05-05,88.512062,61.519024
2010-05-06,85.572327,63.419189
2010-05-07,84.299393,62.626335
2010-05-10,88.012032,61.329033
2010-05-11,87.762001,61.171745
2010-05-12,88.989449,60.706486
2010-05-13,87.883209,61.10619
2010-05-14,86.292099,62.167717
2010-05-17,86.33754,61.938351
2010-05-18,85.163139,62.888439
2010-05-19,84.678253,63.098133
2010-05-20,81.480827,64.4282
2010-05-21,82.670372,64.493759
2010-05-24,81.609642,64.270966
2010-05-25,81.692978,64.585449
2010-05-26,81.200485,64.401985
2010-05-27,83.920563,62.940849
2010-05-28,82.867393,63.229206
2010-06-01,81.473274,63.67355
2010-06-02,83.594742,63.068771
2010-06-03,83.88266,62.608562
2010-06-04,80.935295,64.291573
2010-06-07,79.927559,64.784676
2010-06-08,80.783791,64.462517
2010-06-09,80.351898,64.39016
2010-06-10,82.700699,63.239674
2010-06-11,83.102264,64.041786
2010-06-14,82.973465,63.71302
2010-06-15,84.860107,63.450058
2010-06-16,84.829765,63.811623
2010-06-17,84.966171,64.331032
2010-06-18,85.058228,64.22583
2010-06-21,84.814659,64.041786
2010-06-22,83.413857,64.804436
2010-06-23,83.155052,65.244896
2010-06-24,81.777161,64.856987
2010-06-25,82.119728,65.119965
2010-06-28,81.860909,65.731346
2010-06-29,79.333389,66.447968
2010-06-30,78.57975,66.89505
2010-07-01,78.22953,67.00058
2010-07-02,77.803215,66.466362
2010-07-06,78.313286,67.013779
2010-07-07,80.779831,66.229042
2010-07-08,81.579201,65.806976
2010-07-09,82.188232,65.431114
2010-07-12,82.241508,65.404678
2010-07-13,83.482422,64.84417
2010-07-14,83.474808,65.496994
2010-07-15,83.497635,66.14991
2010-07-16,81.198586,66.473015
2010-07-19,81.678162,66.064171
2010-07-20,82.584084,66.163071
2010-07-21,81.510681,67.284134
2010-07-22,83.330124,66.505951
2010-07-23,84.053368,65.800385
2010-07-26,84.928818,65.688248
2010-07-27,84.921242,65.055183
2010-07-28,84.373077,65.266205
2010-07-29,83.962013,65.246437
2010-07-30,83.946831,66.261986
2010-08-02,85.842407,65.331818
2010-08-03,85.431297,65.708885
2010-08-04,86.002266,65.206108
2010-08-05,85.910896,65.51046
2010-08-06,85.560715,66.224976
2010-08-09,86.017502,65.980133
2010-08-10,85.553093,66.119072
2010-08-11,83.208359,67.0056
2010-08-12,82.698303,66.840218
2010-08-13,82.454681,67.673836
2010-08-16,82.416611,69.367447
2010-08-17,83.429138,68.970505
2010-08-18,83.58136,69.155792
2010-08-19,82.127319,70.234161
2010-08-20,81.860909,70.154778
2010-08-23,81.548759,70.167984
2010-08-24,80.338333,71.292686
2010-08-25,80.650436,71.061142
2010-08-26,80.109924,71.729347
2010-08-27,81.35083,69.698242
2010-08-30,80.170815,71.03466
2010-08-31,80.170815,71.821976
2010-09-01,82.568871,70.336937
2010-09-02,83.337769,69.593735
2010-09-03,84.41877,68.731087
2010-09-07,83.467163,70.137894
2010-09-08,84.053368,69.580482
2010-09-09,84.441643,68.20697
2010-09-10,84.867943,67.895042
2010-09-13,85.811935,68.226791
2010-09-14,85.758675,68.883759
2010-09-15,86.085999,67.861908
2010-09-16,86.063179,67.191673
2010-09-17,86.095314,67.46373
2010-09-20,87.41172,67.855232
2010-09-21,87.23568,68.797493
2010-09-22,86.807114,69.414604
2010-09-23,86.102966,69.613609
2010-09-24,87.878601,68.67804
2010-09-27,87.457657,69.872459
2010-09-28,87.763786,70.350212
2010-09-29,87.610741,70.058235
2010-09-30,87.350494,70.011826
2010-10-01,87.717888,69.673431
2010-10-04,87.059662,69.853264
2010-10-05,88.812332,69.433617
2010-10-06,88.804703,70.30619
2010-10-07,88.69754,69.720039
2010-10-08,89.195,69.413666
2010-10-11,89.279198,69.427017
2010-10-12,89.554764,68.740982
2010-10-13,90.251205,68.634438
2010-10-14,89.899162,67.60878
2010-10-15,90.082809,66.782875
2010-10-18,90.526756,67.322357
2010-10-19,89.340431,67.728638
2010-10-20,90.212929,67.875168
2010-10-21,90.411926,67.069237
2010-10-22,90.580322,67.522194
2010-10-25,90.848175,67.715309
2010-10-26,90.86351,66.669655
2010-10-27,90.603256,66.083557
2010-10-28,90.618591,66.263405
2010-10-29,90.687469,66.88282
2010-11-01,90.718079,66.594818
2010-11-02,91.437492,67.470093
2010-11-03,91.804886,66.093704
2010-11-04,93.572853,66.6082
2010-11-05,93.924927,65.465637
2010-11-08,93.748886,65.759598
2010-11-09,93.075401,64.309738
2010-11-10,93.450417,64.396538
2010-11-11,93.098351,64.363182
2010-11-12,91.996246,64.015747
2010-11-15,91.86615,62.679436
2010-11-16,90.434891,64.236244
2010-11-17,90.480827,63.882149
2010-11-18,91.812553,64.142746
2010-11-19,92.065125,64.536865
2010-11-22,91.988579,64.810852
2010-11-23,90.656868,65.131546
2010-11-24,91.996246,63.96899
2010-11-26,90.924744,64.85762
2010-11-29,91.200287,65.412201
2010-11-30,90.687469,65.75293
2010-12-01,92.616188,64.291306
2010-12-02,93.80249,64.123665
2010-12-03,94.055054,63.620869
2010-12-06,93.955589,64.519241
2010-12-07,94.009132,63.138111
2010-12-08,94.353523,62.527985
2010-12-09,94.720909,62.836426
2010-12-10,95.271957,62.454216
2010-12-13,95.333214,62.688904
2010-12-14,95.417366,61.777081
2010-12-15,94.981163,60.972458
2010-12-16,95.532211,61.394871
2010-12-17,95.634499,62.514565
2010-12-20,95.865341,62.447495
2010-12-21,96.473167,62.883339
2010-12-22,96.773201,62.434132
2010-12-23,96.634743,62.306747
2010-12-27,96.673195,62.863213
2010-12-28,96.811676,61.632053
2010-12-29,96.88092,62.674858
2010-12-30,96.727058,62.6278
2010-12-31,96.75013,63.320705
2011-01-03,97.750328,62.843052
2011-01-04,97.696503,62.917046
2011-01-05,98.204269,61.531139
2011-01-06,98.011932,61.800198
2011-01-07,97.819572,62.12991
2011-01-10,97.696503,62.466282
2011-01-11,98.042694,62.116421
2011-01-12,98.92749,61.632053
2011-01-13,98.765923,62.183712
2011-01-14,99.481468,61.786777
2011-01-18,99.650711,61.497478
2011-01-19,98.673607,61.941517
2011-01-20,98.542801,61.087135
2011-01-21,98.765923,61.571526
2011-01-24,99.327568,61.598412
2011-01-25,99.381439,62.183712
2011-01-26,99.766136,61.24189
2011-01-27,100.012314,61.517662
2011-01-28,98.265816,61.840534
2011-01-31,99.00441,61.369678
2011-02-01,100.589378,61.065849
2011-02-02,100.397018,61.079353
2011-02-03,100.62014,60.573021
2011-02-04,100.9048,59.958656
2011-02-07,101.53569,60.269226
2011-02-08,101.997345,59.715588
2011-02-09,101.766533,60.235455
2011-02-10,101.804993,59.540054
2011-02-11,102.412804,60.397465
2011-02-14,102.659027,60.437965
2011-02-15,102.335846,60.708065
2011-02-16,102.98214,60.512226
2011-02-17,103.289902,60.606762
2011-02-18,103.505318,60.41774
2011-02-22,101.428001,61.32238
2011-02-23,100.804779,61.545208
2011-02-24,100.735535,61.936787
2011-02-25,101.812683,62.301323
2011-02-28,102.44355,62.382374
2011-03-01,100.735535,62.563251
2011-03-02,100.950966,61.601463
2011-03-03,102.689781,60.998631
2011-03-04,101.92041,61.506569
2011-03-07,101.120247,61.113781
2011-03-08,102.004997,60.741261
2011-03-09,101.858856,61.330509
2011-03-10,99.973854,62.360027
2011-03-11,100.666275,62.007854
2011-03-14,100.058456,61.980732
2011-03-15,98.912109,62.908653
2011-03-16,97.080971,63.619808
2011-03-17,98.365852,63.132191
2011-03-18,98.723618,63.301502
2011-03-21,100.253624,62.928955
2011-03-22,99.905876,63.138958
2011-03-23,100.191826,63.057686
2011-03-24,101.149979,62.583565
2011-03-25,101.459045,62.427765
2011-03-28,101.211815,62.5158
2011-03-29,101.891785,62.03495
2011-03-30,102.594948,62.529282
2011-03-31,102.455872,62.400646
2011-04-01,102.88858,62.704014
2011-04-04,102.973618,62.772015
2011-04-05,102.95816,62.520313
2011-04-06,103.28273,61.581738
2011-04-07,103.019981,61.459278
2011-04-08,102.66452,61.132816
2011-04-11,102.355431,61.18726
2011-04-12,101.590401,61.846985
2011-04-13,101.582695,62.234718
2011-04-14,101.659973,62.187111
2011-04-15,102.030899,63.030453
2011-04-18,100.88726,63.173325
2011-04-19,101.466797,63.445389
2011-04-20,102.849998,63.037247
2011-04-21,103.375412,62.982891
2011-04-25,103.267227,63.220932
2011-04-26,104.155907,63.833096
2011-04-27,104.835876,63.180149
2011-04-28,105.175865,63.663055
2011-04-29,105.423157,63.860317
2011-05-02,105.260902,63.962742
2011-05-03,104.882225,64.324768
2011-05-04,104.186806,64.611694
2011-05-05,103.244049,65.226433
2011-05-06,103.699944,64.93956
2011-05-09,104.101791,64.871246
2011-05-10,104.990448,64.406738
2011-05-11,103.885445,64.775597
2011-05-12,104.37999,64.365753
2011-05-13,103.576317,64.946381
2011-05-16,102.919533,65.308411
2011-05-17,102.904053,65.977791
2011-05-18,103.823631,65.103439
2011-05-19,104.070885,65.076126
2011-05-20,103.244049,65.110283
2011-05-23,102.046356,65.424553
2011-05-24,101.961349,65.670425
2011-05-25,102.301361,65.363029
2011-05-26,102.772697,65.92318
2011-05-27,103.166809,65.895798
2011-05-31,104.240898,66.046112
2011-06-01,101.899536,66.93869
2011-06-02,101.791328,65.663567
2011-06-03,100.77906,66.040619
2011-06-06,99.712692,65.540108
2011-06-07,99.650879,65.841797
2011-06-08,99.233627,66.355965
2011-06-09,99.990891,66.088615
2011-06-10,98.599976,66.59594
2011-06-13,98.677231,66.260033
2011-06-14,99.92907,65.259087
2011-06-15,98.151825,66.445137
2011-06-16,98.368156,66.746758
2011-06-17,98.661682,66.431396
2011-06-20,99.166451,66.51368
2011-06-21,100.525467,66.21888
2011-06-22,99.919746,66.260033
2011-06-23,99.632401,66.767303
2011-06-24,98.475334,66.486244
2011-06-27,99.352829,65.574463
2011-06-28,100.649712,65.046555
2011-06-29,101.511665,64.614655
2011-06-30,102.482361,64.511826
2011-07-01,103.996651,64.408623
2011-07-05,103.911232,64.553078
2011-07-06,104.035477,64.88327
2011-07-07,105.114906,64.690697
2011-07-08,104.369408,65.605583
2011-07-11,102.482361,66.589279
2011-07-12,102.039757,66.816322
2011-07-13,102.381424,67.001999
2011-07-14,101.674736,66.045837
2011-07-15,102.264946,66.155922
2011-07-18,101.42627,65.516129
2011-07-19,103.072548,66.878242
2011-07-20,103.010414,66.087166
2011-07-21,104.43927,65.578072
2011-07-22,104.509178,66.073357
2011-07-25,103.926796,65.351044
2011-07-26,103.538475,65.798218
2011-07-27,101.418495,65.805092
2011-07-28,101.123398,66.052727
2011-07-29,100.432259,67.359734
2011-08-01,100.00515,68.039612
2011-08-02,97.450279,70.082581
2011-08-03,97.978355,70.220573
2011-08-04,93.38887,72.719101
2011-08-05,93.249084,70.620934
2011-08-08,87.176414,72.850258
2011-08-09,91.230042,73.071083
2011-08-10,87.199707,75.245224
2011-08-11,91.113548,71.449165
2011-08-12,91.727066,72.864105
2011-08-15,93.668427,72.12558
2011-08-16,92.868584,73.319626
2011-08-17,92.930695,74.603394
2011-08-18,88.923653,76.135574
2011-08-19,87.471497,76.749893
2011-08-22,87.541374,76.556656
2011-08-23,90.422424,75.500603
2011-08-24,91.695961,73.354103
2011-08-25,90.298172,74.147789
2011-08-26,91.610573,74.87941
2011-08-29,94.243065,73.844109
2011-08-30,94.491577,75.031258
2011-08-31,94.910927,73.871773
2011-09-01,93.916924,75.437622
2011-09-02,91.517365,77.888336
2011-09-06,90.849548,78.698296
2011-09-07,93.412186,77.196068
2011-09-08,92.441498,77.888336
2011-09-09,90.018616,78.71907
2011-09-12,90.601021,78.802139
